Id,Channel,Subscribers,Title,CC,URL,Released,Views,Category
73ysn2YtTTE,Hardware Canucks,1.71M subscribers,Is This Gaming Keypad Perfect or Pointless? Razer Tartarus v2,1,https://www.youtube.com/watch?v=73ysn2YtTTE,2 years ago,1.4M views,Tech
DfgIyD_ea4g,Hardware Canucks,1.71M subscribers,5 CHEAP Ways To Give Your Gaming Setup a MAKEOVER!,0,https://www.youtube.com/watch?v=DfgIyD_ea4g,4 years ago,1.4M views,Tech
94b2pr9Prog,Hardware Canucks,1.71M subscribers,SteelSeries Arctis 5 - the BEST $99 Gaming Headset?,0,https://www.youtube.com/watch?v=94b2pr9Prog,4 years ago,1.4M views,Tech
TqYrvexML-U,Hardware Canucks,1.71M subscribers,Vertical GPU Brackets - Why NOT To Use Them!,0,https://www.youtube.com/watch?v=TqYrvexML-U,4 years ago,1.3M views,Tech
F0LNbWM-Hno,Hardware Canucks,1.71M subscribers,Logitech G915 Lightspeed Keyboard Review - Who Would Buy This?,1,https://www.youtube.com/watch?v=F0LNbWM-Hno,2 years ago,1.3M views,Tech
fuB6-qNwk7k,Hardware Canucks,1.71M subscribers,Samsung Galaxy Note 8 - A True User Review,1,https://www.youtube.com/watch?v=fuB6-qNwk7k,4 years ago,1.2M views,Tech
9Agdcf-oJdw,Hardware Canucks,1.71M subscribers,Low Profile Done RIGHT! Logitech MX Keys Review,0,https://www.youtube.com/watch?v=9Agdcf-oJdw,2 years ago,1.2M views,Tech
L-jMOTYWCgU,Hardware Canucks,1.71M subscribers,NZXT X62 & X52... Best looking AIOs Ever Made!,0,https://www.youtube.com/watch?v=L-jMOTYWCgU,5 years ago,1.2M views,Tech
UEwagWXt_tc,Hardware Canucks,1.71M subscribers,OnePlus 7T vs 7 Pro - We Have A WINNER!,0,https://www.youtube.com/watch?v=UEwagWXt_tc,2 years ago,1.2M views,Tech
9zMOrX3MM-s,Hardware Canucks,1.71M subscribers,TOP CASES OF 2016,0,https://www.youtube.com/watch?v=9zMOrX3MM-s,5 years ago,1.2M views,Tech
OwNr_WCpzRc,Hardware Canucks,1.71M subscribers,Building The ULTIMATE USB Flash Drive!,0,https://www.youtube.com/watch?v=OwNr_WCpzRc,4 years ago,1.2M views,Tech
w6YLj12s1e4,Hardware Canucks,1.71M subscribers,This Dial Controls Everything! -- Logitech Craft Keyboard,0,https://www.youtube.com/watch?v=w6YLj12s1e4,4 years ago,1.2M views,Tech
jEO8CTpEzbg,Hardware Canucks,1.71M subscribers,GAMING at 240Hz ... My Experience!,0,https://www.youtube.com/watch?v=jEO8CTpEzbg,4 years ago,1.1M views,Tech
zoEvVmU5eC4,Hardware Canucks,1.71M subscribers,3 Months With Ryzen 7 - Was The Switch Worth It?,0,https://www.youtube.com/watch?v=zoEvVmU5eC4,4 years ago,1.1M views,Tech
7e_yVm-vcPM,Hardware Canucks,1.71M subscribers,7.1 Surround Sound - HEAR IT YOURSELF!,0,https://www.youtube.com/watch?v=7e_yVm-vcPM,5 years ago,1.1M views,Tech
TjP0UgI8CTg,Austin Evans,5.23M subscribers,BROKE vs PRO Gaming,1,https://www.youtube.com/watch?v=TjP0UgI8CTg,2 years ago,24M views,Tech
7Fjn4GRw8qE,Austin Evans,5.23M subscribers,"Xbox Series X Hands On, Gameplay & Controller!",1,https://www.youtube.com/watch?v=7Fjn4GRw8qE,,16M views,Tech
HtJa9jJdzac,Austin Evans,5.23M subscribers,Building the Ultimate PS4,1,https://www.youtube.com/watch?v=HtJa9jJdzac,4 years ago,12M views,Tech
KM0ZV1X9o7o,Austin Evans,5.23M subscribers,Razer Just Made The Best Gaming Keyboard...,1,https://www.youtube.com/watch?v=KM0ZV1X9o7o,3 years ago,10M views,Tech
5pP8TLwO_Ks,Austin Evans,5.23M subscribers,This Will Kill Your Computer,1,https://www.youtube.com/watch?v=5pP8TLwO_Ks,5 years ago,9.7M views,Tech
6ghOAKzQMGY,Austin Evans,5.23M subscribers,Is a $100 Game Console Worth It?,1,https://www.youtube.com/watch?v=6ghOAKzQMGY,7 years ago,8.6M views,Tech
G_ZxvxtUwus,Austin Evans,5.23M subscribers,Building the Ultimate Nintendo Switch,1,https://www.youtube.com/watch?v=G_ZxvxtUwus,4 years ago,8.5M views,Tech
KrMvtS7DAlM,Austin Evans,5.23M subscribers,Building the Ultimate Xbox One,1,https://www.youtube.com/watch?v=KrMvtS7DAlM,4 years ago,8M views,Tech
E9-x3jRSQvQ,Austin Evans,5.23M subscribers,How to Build a Gaming PC in 2020,1,https://www.youtube.com/watch?v=E9-x3jRSQvQ,,7.8M views,Tech
-naamtpQ8lw,Austin Evans,5.23M subscribers,BROKE vs PRO Gaming Setup,1,https://www.youtube.com/watch?v=-naamtpQ8lw,,7.7M views,Tech
5NX-U36VDis,Austin Evans,5.23M subscribers,Building the Ultimate PS4 Pro,1,https://www.youtube.com/watch?v=5NX-U36VDis,4 years ago,7.1M views,Tech
ObQhpDQzfXE,Austin Evans,5.23M subscribers,Top 5 Gaming Life Hacks!,1,https://www.youtube.com/watch?v=ObQhpDQzfXE,7 years ago,7M views,Tech
PGqZkOveLb8,Austin Evans,5.23M subscribers,It's All Gone,1,https://www.youtube.com/watch?v=PGqZkOveLb8,8 years ago,6.9M views,Tech
Q1UXZs-yWDc,Austin Evans,5.23M subscribers,How NOT to Buy a Gaming PC,1,https://www.youtube.com/watch?v=Q1UXZs-yWDc,4 years ago,6.9M views,Tech
MuEVSZYtDl4,Austin Evans,5.23M subscribers,This is the PS5 Controller...,1,https://www.youtube.com/watch?v=MuEVSZYtDl4,,6.1M views,Tech
4o_JjYV1OZE,Austin Evans,5.23M subscribers,I Bought EVERY Console at GameStop...,1,https://www.youtube.com/watch?v=4o_JjYV1OZE,2 years ago,6.1M views,Tech
_RKYQdUUttc,Austin Evans,5.23M subscribers,Trying The Cheapest Keyboards on Amazon...,1,https://www.youtube.com/watch?v=_RKYQdUUttc,3 years ago,6.1M views,Tech
VmzQ2hdfQcs,Austin Evans,5.23M subscribers,iPhone 6 vs Samsung Galaxy S5 Speed Test!,0,https://www.youtube.com/watch?v=VmzQ2hdfQcs,7 years ago,6M views,Tech
16q8_32M03k,Austin Evans,5.23M subscribers,The Ultimate PlayStation Comparison,1,https://www.youtube.com/watch?v=16q8_32M03k,3 years ago,6M views,Tech
r-7UBVzjO8Y,Austin Evans,5.23M subscribers,The Biggest vs Smallest Laptop?,1,https://www.youtube.com/watch?v=r-7UBVzjO8Y,4 years ago,5.6M views,Tech
0Xi2rurVAvs,Austin Evans,5.23M subscribers,Can You Play Fortnite on a $200 Laptop?,1,https://www.youtube.com/watch?v=0Xi2rurVAvs,3 years ago,5.3M views,Tech
4hCy4-G37jA,Austin Evans,5.23M subscribers,How To Waste $1811.42...,1,https://www.youtube.com/watch?v=4hCy4-G37jA,3 years ago,5.2M views,Tech
N1uHX_WQsEY,Austin Evans,5.23M subscribers,Use a Keyboard and Mouse on PS4 & Xbox One!,1,https://www.youtube.com/watch?v=N1uHX_WQsEY,7 years ago,5.2M views,Tech
X3XkG6GL_DM,Austin Evans,5.23M subscribers,$50 Gaming PC Challenge!,1,https://www.youtube.com/watch?v=X3XkG6GL_DM,5 years ago,5.1M views,Tech
tXqQs7oMwmg,Austin Evans,5.23M subscribers,Is PlayStation VR Worth It?,1,https://www.youtube.com/watch?v=tXqQs7oMwmg,5 years ago,5.1M views,Tech
SzkHeDPTLOg,Austin Evans,5.23M subscribers,I Wasted $200 on Wish...,1,https://www.youtube.com/watch?v=SzkHeDPTLOg,2 years ago,5.1M views,Tech
FcX0pkXSKl4,Austin Evans,5.23M subscribers,Building the Ultimate Xbox 360,1,https://www.youtube.com/watch?v=FcX0pkXSKl4,3 years ago,5.1M views,Tech
0SmVHslppDQ,Austin Evans,5.23M subscribers,Building the Portable PS4,1,https://www.youtube.com/watch?v=0SmVHslppDQ,4 years ago,4.6M views,Tech
s_Sf4wfwvzI,Austin Evans,5.23M subscribers,Top 5 Worst Phones Ever!,0,https://www.youtube.com/watch?v=s_Sf4wfwvzI,8 years ago,4.6M views,Tech
a4cGNjKnRlc,Austin Evans,5.23M subscribers,BROKE vs PRO Gaming PC,1,https://www.youtube.com/watch?v=a4cGNjKnRlc,2 years ago,4.6M views,Tech
bYs_zn2pTZo,TechLinked,1.69M subscribers,Star Citizen: The Best Game Ever | TechLonger,1,https://www.youtube.com/watch?v=bYs_zn2pTZo,8 months ago,2.1M views,"Tech,News,Comedy"
HZigkcTxRo0,TechLinked,1.69M subscribers,Nvidia’s plan ISN’T WORKING,1,https://www.youtube.com/watch?v=HZigkcTxRo0,11 months ago,1.8M views,"Tech,News,Comedy"
IVhoIcvACR4,TechLinked,1.69M subscribers,HA! No One's Buying iPhones!,0,https://www.youtube.com/watch?v=IVhoIcvACR4,3 years ago,1.7M views,"Tech,News,Comedy"
AeB3kUk5FBI,TechLinked,1.69M subscribers,Stop Using Zoom.,0,https://www.youtube.com/watch?v=AeB3kUk5FBI,,1.4M views,"Tech,News,Comedy"
9M8FzipwYtk,TechLinked,1.69M subscribers,Now EA's KILLING Playstations...?,0,https://www.youtube.com/watch?v=9M8FzipwYtk,2 years ago,1.3M views,"Tech,News,Comedy"
vng1eJyoL5w,TechLinked,1.69M subscribers,I'm ALMOST sad for Apple...,0,https://www.youtube.com/watch?v=vng1eJyoL5w,2 years ago,1.2M views,"Tech,News,Comedy"
pZo0r45xxC0,TechLinked,1.69M subscribers,Is This REALLY the RTX 3080??,0,https://www.youtube.com/watch?v=pZo0r45xxC0,,1.1M views,"Tech,News,Comedy"
CfmzxyvKZ1w,TechLinked,1.69M subscribers,"Good luck selling Playstations, Sony!",1,https://www.youtube.com/watch?v=CfmzxyvKZ1w,,1.1M views,"Tech,News,Comedy"
a1plyHeIVmE,TechLinked,1.69M subscribers,My earnings leaked online...,1,https://www.youtube.com/watch?v=a1plyHeIVmE,3 months ago,1.1M views,"Tech,News,Comedy"
v5y_D875HMQ,TechLinked,1.69M subscribers,Nvidia Actually Did It,1,https://www.youtube.com/watch?v=v5y_D875HMQ,4 weeks ago,1M views,"Tech,News,Comedy"
UZzxBbBby1I,TechLinked,1.69M subscribers,Apple's Getting Desparate...,0,https://www.youtube.com/watch?v=UZzxBbBby1I,3 years ago,1M views,"Tech,News,Comedy"
6TfI7Z2L7Xw,TechLinked,1.69M subscribers,Microsoft made Windows 11 EVEN WORSE…,1,https://www.youtube.com/watch?v=6TfI7Z2L7Xw,3 months ago,1M views,"Tech,News,Comedy"
2ea1FrrEJD0,TechLinked,1.69M subscribers,Razer wins CES AGAIN,1,https://www.youtube.com/watch?v=2ea1FrrEJD0,4 weeks ago,1M views,"Tech,News,Comedy"
fPcd2egOQnI,TechLinked,1.69M subscribers,The TINIEST Xbox 💖,1,https://www.youtube.com/watch?v=fPcd2egOQnI,,995K views,"Tech,News,Comedy"
H9p4-pzoz-Y,TechLinked,1.69M subscribers,Nvidia's on a roll...,1,https://www.youtube.com/watch?v=H9p4-pzoz-Y,,990K views,"Tech,News,Comedy"
m-Ob3aq-wrg,TechLinked,1.69M subscribers,"Intel's first GPU is ""Super Okay!""",1,https://www.youtube.com/watch?v=m-Ob3aq-wrg,,976K views,"Tech,News,Comedy"
TJM-Qo0VZbs,TechLinked,1.69M subscribers,Is there ANY reason to buy Intel? - TalkLinked #3,0,https://www.youtube.com/watch?v=TJM-Qo0VZbs,2 years ago,969K views,"Tech,News,Comedy"
thx9hVgrXhQ,TechLinked,1.69M subscribers,"Apple, this is ridiculous.",0,https://www.youtube.com/watch?v=thx9hVgrXhQ,4 months ago,967K views,"Tech,News,Comedy"
Kd0Fnx0QYhI,TechLinked,1.69M subscribers,1M Subscriber Q+A!,0,https://www.youtube.com/watch?v=Kd0Fnx0QYhI,2 years ago,964K views,"Tech,News,Comedy"
ipJb4mB5bMA,TechLinked,1.69M subscribers,Apple’s doing WHAT???,1,https://www.youtube.com/watch?v=ipJb4mB5bMA,,958K views,"Tech,News,Comedy"
EoDd0hRqs6Y,TechLinked,1.69M subscribers,I can only buy ONE PS5??,0,https://www.youtube.com/watch?v=EoDd0hRqs6Y,,935K views,"Tech,News,Comedy"
KqZCFEThVcA,TechLinked,1.69M subscribers,AMD gave up!?,0,https://www.youtube.com/watch?v=KqZCFEThVcA,2 years ago,929K views,"Tech,News,Comedy"
VkDEUeqQUXY,TechLinked,1.69M subscribers,"It's over, Intel.",0,https://www.youtube.com/watch?v=VkDEUeqQUXY,2 years ago,890K views,"Tech,News,Comedy"
ciW3cGluA10,TechLinked,1.69M subscribers,No More Google!?,1,https://www.youtube.com/watch?v=ciW3cGluA10,,884K views,"Tech,News,Comedy"
GeG3st-2wCE,TechLinked,1.69M subscribers,This phone CAN'T be real...,0,https://www.youtube.com/watch?v=GeG3st-2wCE,,881K views,"Tech,News,Comedy"
V2UDvKojIjI,TechLinked,1.69M subscribers,"Apple's Big ""F U"" to China",0,https://www.youtube.com/watch?v=V2UDvKojIjI,3 years ago,878K views,"Tech,News,Comedy"
7yub7hDEfzI,TechLinked,1.69M subscribers,Windows 11 is REAL!?,1,https://www.youtube.com/watch?v=7yub7hDEfzI,7 months ago,869K views,"Tech,News,Comedy"
TUE0xOS2A2w,TechLinked,1.69M subscribers,"Uh, Apple...Are you OK?",0,https://www.youtube.com/watch?v=TUE0xOS2A2w,2 years ago,866K views,"Tech,News,Comedy"
IoaIQSIHuQs,TechLinked,1.69M subscribers,Intel got the Mac Guy.,1,https://www.youtube.com/watch?v=IoaIQSIHuQs,10 months ago,865K views,"Tech,News,Comedy"
BjRcNFgNo-g,TechLinked,1.69M subscribers,Crypto-miners took our GPUs!!,1,https://www.youtube.com/watch?v=BjRcNFgNo-g,,860K views,"Tech,News,Comedy"
nduMTX86Zl0,LGR,1.56M subscribers,"LGR - ""Doom"" on a Calculator! [Ti-83 Plus Games Tutorial]",1,https://www.youtube.com/watch?v=nduMTX86Zl0,4 years ago,6.2M views,VideoGames
y0zZqHOZq7M,LGR,1.56M subscribers,Why did old PCs have key locks? [LGR Retrospective],1,https://www.youtube.com/watch?v=y0zZqHOZq7M,4 years ago,3.7M views,VideoGames
nLy_jEbuY-U,LGR,1.56M subscribers,Brand NEW IBM PC AT + Model M! Unboxing & Setup,1,https://www.youtube.com/watch?v=nLy_jEbuY-U,4 years ago,3.4M views,VideoGames
fbjYkPKRm-8,LGR,1.56M subscribers,LGR - Building a 486 DOS PC!,1,https://www.youtube.com/watch?v=fbjYkPKRm-8,5 years ago,3.2M views,VideoGames
YkJxWtTPyb0,LGR,1.56M subscribers,"Samsung's First Tablet: The $5,000 PenMaster From 1992!",1,https://www.youtube.com/watch?v=YkJxWtTPyb0,3 years ago,3.1M views,VideoGames
-XTnL4Mang0,LGR,1.56M subscribers,"LGR - Building My Dream $3,588 Windows XP PC",1,https://www.youtube.com/watch?v=-XTnL4Mang0,3 years ago,2.7M views,VideoGames
3Awwne_NpJQ,LGR,1.56M subscribers,LGR - The Sims 3 Generations Review,1,https://www.youtube.com/watch?v=3Awwne_NpJQ,10 years ago,2.5M views,VideoGames
dv6UaHZxUys,LGR,1.56M subscribers,Gizmondo: The Worst-Selling Handheld Console Ever,1,https://www.youtube.com/watch?v=dv6UaHZxUys,3 years ago,2.5M views,VideoGames
02eN2a85Q9U,LGR,1.56M subscribers,LGR - The Sims 3 Pets Review,1,https://www.youtube.com/watch?v=02eN2a85Q9U,10 years ago,2.3M views,VideoGames
rPcYW9dTAUw,LGR,1.56M subscribers,Cuphead on a Black & White CRT TV,1,https://www.youtube.com/watch?v=rPcYW9dTAUw,4 years ago,2.2M views,VideoGames
ohwbklm3w_E,LGR,1.56M subscribers,LGR - The Sims 4 Review,1,https://www.youtube.com/watch?v=ohwbklm3w_E,7 years ago,2.2M views,VideoGames
ThItRZqFKX4,LGR,1.56M subscribers,"$5,399 Laptop From 1997: Gateway Solo 2200",1,https://www.youtube.com/watch?v=ThItRZqFKX4,4 years ago,2.1M views,VideoGames
DPsri_-tIXk,LGR,1.56M subscribers,LGR - The Sims 3 Seasons Review,1,https://www.youtube.com/watch?v=DPsri_-tIXk,9 years ago,2.1M views,VideoGames
KXZxhmbbHk4,LGR,1.56M subscribers,LGR - The Sims 3 University Life Review,1,https://www.youtube.com/watch?v=KXZxhmbbHk4,8 years ago,2M views,VideoGames
puMYeBRTsHs,LGR,1.56M subscribers,LGR's Best (and Worst) Sims 3 Packs,1,https://www.youtube.com/watch?v=puMYeBRTsHs,7 years ago,2M views,VideoGames
s9omkhY9DpU,LGR,1.56M subscribers,LGR - The Sims 4 City Living Review,1,https://www.youtube.com/watch?v=s9omkhY9DpU,5 years ago,2M views,VideoGames
0F50xuorpn8,LGR,1.56M subscribers,LGR - The Sims Medieval Review,1,https://www.youtube.com/watch?v=0F50xuorpn8,10 years ago,1.9M views,VideoGames
H5XWyPgUCm4,LGR,1.56M subscribers,LGR - The Sims 4 Seasons Review,1,https://www.youtube.com/watch?v=H5XWyPgUCm4,3 years ago,1.8M views,VideoGames
w2gbRe8bOsY,LGR,1.56M subscribers,Building a Better PlayStation Classic Console,1,https://www.youtube.com/watch?v=w2gbRe8bOsY,3 years ago,1.8M views,VideoGames
jFpKVbsI8BY,LGR,1.56M subscribers,LGR - The Sims 4 Get To Work Review,1,https://www.youtube.com/watch?v=jFpKVbsI8BY,6 years ago,1.8M views,VideoGames
3uyIXahNs08,LGR,1.56M subscribers,LGR - The Sims 3 Ambitions Review,1,https://www.youtube.com/watch?v=3uyIXahNs08,11 years ago,1.8M views,VideoGames
n9dlwebb04Y,LGR,1.56M subscribers,"Acer Ferrari: The $2,000 Windows XP Laptop from 2005",1,https://www.youtube.com/watch?v=n9dlwebb04Y,2 years ago,1.8M views,VideoGames
ZDxLa6P6exc,LGR,1.56M subscribers,"SGI Indigo2: An $86,000 Workstation from 1995",1,https://www.youtube.com/watch?v=ZDxLa6P6exc,5 years ago,1.7M views,VideoGames
CaNDeyYP98A,LGR,1.56M subscribers,The Windows Me Experience: Was It THAT Bad?,1,https://www.youtube.com/watch?v=CaNDeyYP98A,,1.7M views,VideoGames
YWjTWl0oNLk,LGR,1.56M subscribers,LGR - The Sims 3 Late Night Review,1,https://www.youtube.com/watch?v=YWjTWl0oNLk,11 years ago,1.7M views,VideoGames
p2q02Bxtqds,LGR,1.56M subscribers,LGR - PC Turbo Buttons,1,https://www.youtube.com/watch?v=p2q02Bxtqds,6 years ago,1.7M views,VideoGames
feNbGXiHgdg,LGR,1.56M subscribers,LGR - The Sims 3 Supernatural Review,1,https://www.youtube.com/watch?v=feNbGXiHgdg,9 years ago,1.7M views,VideoGames
wm5omDCENPo,LGR,1.56M subscribers,HP iPAQ RX1955: The 2005 Windows Pocket PC Experience,1,https://www.youtube.com/watch?v=wm5omDCENPo,3 years ago,1.7M views,VideoGames
ZjS6rLKnU0c,LGR,1.56M subscribers,Unreal 20 Years Later: An LGR Retrospective,1,https://www.youtube.com/watch?v=ZjS6rLKnU0c,3 years ago,1.6M views,VideoGames
ld6qrjYwi_4,LGR,1.56M subscribers,LGR - Hot Wheels Computer RESTORED & WORKING!,1,https://www.youtube.com/watch?v=ld6qrjYwi_4,5 years ago,1.6M views,VideoGames
0GCuvcTI090,Abroad in Japan,2.55M subscribers,12 Things NOT to do in Japan,1,https://www.youtube.com/watch?v=0GCuvcTI090,4 years ago,16M views,"Travel,Comedy,Blog"
-tBy2jemw4s,Abroad in Japan,2.55M subscribers,Japan's Biggest Gaming Obsession Explained | Pachinko,1,https://www.youtube.com/watch?v=-tBy2jemw4s,3 years ago,8.9M views,"Travel,Comedy,Blog"
SkY1DiyCqTU,Abroad in Japan,2.55M subscribers,How Expensive is it to Travel Japan? | Budget Travel Tips,1,https://www.youtube.com/watch?v=SkY1DiyCqTU,4 years ago,7M views,"Travel,Comedy,Blog"
U7Q3sKNuZA0,Abroad in Japan,2.55M subscribers,Staying at a Tokyo Capsule Hotel,1,https://www.youtube.com/watch?v=U7Q3sKNuZA0,4 years ago,5.7M views,"Travel,Comedy,Blog"
aVT0BvWZcLg,Abroad in Japan,2.55M subscribers,Inside Japan's SLEEPER Train | $160 FIRST CLASS Room,0,https://www.youtube.com/watch?v=aVT0BvWZcLg,6 months ago,5.7M views,"Travel,Comedy,Blog"
icwENiwT1zI,Abroad in Japan,2.55M subscribers,Inside Japan's Most Expensive Bullet Train | $750 Seat,1,https://www.youtube.com/watch?v=icwENiwT1zI,,5.6M views,"Travel,Comedy,Blog"
3LS83dDqoGU,Abroad in Japan,2.55M subscribers,Living in Japan: Culture Shock!,1,https://www.youtube.com/watch?v=3LS83dDqoGU,9 years ago,5.5M views,"Travel,Comedy,Blog"
IXgX_r-x-XE,Abroad in Japan,2.55M subscribers,INSIDE A JAPANESE LOVE HOTEL,1,https://www.youtube.com/watch?v=IXgX_r-x-XE,5 years ago,5.5M views,"Travel,Comedy,Blog"
fso4yjbgceY,Abroad in Japan,2.55M subscribers,What Owning a Love Hotel in Japan is Like,1,https://www.youtube.com/watch?v=fso4yjbgceY,2 years ago,4.8M views,"Travel,Comedy,Blog"
qKFep4ekvx0,Abroad in Japan,2.55M subscribers,Japan's Most Expensive Beef | Wagyu,1,https://www.youtube.com/watch?v=qKFep4ekvx0,5 years ago,4.7M views,"Travel,Comedy,Blog"
5VmCvChcGzU,Abroad in Japan,2.55M subscribers,Being Rudely Awoken by a North Korean Missile,1,https://www.youtube.com/watch?v=5VmCvChcGzU,4 years ago,4.5M views,"Travel,Comedy,Blog"
fmOP68S5v7c,Abroad in Japan,2.55M subscribers,How Difficult is Travelling Japan without Japanese? | Travel Tips,1,https://www.youtube.com/watch?v=fmOP68S5v7c,3 years ago,4.2M views,"Travel,Comedy,Blog"
nfpWAqK0YZE,Abroad in Japan,2.55M subscribers,12 Reasons NOT to Move to Japan,0,https://www.youtube.com/watch?v=nfpWAqK0YZE,8 months ago,4.3M views,"Travel,Comedy,Blog"
5VDnj8IEWNc,Abroad in Japan,2.55M subscribers,What Teaching English in Japan was REALLY Like,1,https://www.youtube.com/watch?v=5VDnj8IEWNc,,4M views,"Travel,Comedy,Blog"
_IOZbJ7PCPk,Abroad in Japan,2.55M subscribers,Speaking Japanese Fluently in 6 Months | 6 Steps to Success,0,https://www.youtube.com/watch?v=_IOZbJ7PCPk,6 years ago,3.7M views,"Travel,Comedy,Blog"
wwH3rA8Evow,Abroad in Japan,2.55M subscribers,DON'T GET FAT IN JAPAN,1,https://www.youtube.com/watch?v=wwH3rA8Evow,5 years ago,3.6M views,"Travel,Comedy,Blog"
HEaaln5jDl8,Abroad in Japan,2.55M subscribers,I Spent a Week with Japan's Biggest Rock Star,1,https://www.youtube.com/watch?v=HEaaln5jDl8,2 years ago,3.3M views,"Travel,Comedy,Blog"
faJM9iQZMbQ,Abroad in Japan,2.55M subscribers,21 Things to do When You Arrive in Japan,1,https://www.youtube.com/watch?v=faJM9iQZMbQ,4 years ago,3.3M views,"Travel,Comedy,Blog"
mtnVU4BU39E,Abroad in Japan,2.55M subscribers,Why I DON'T Watch JAPANESE TV,1,https://www.youtube.com/watch?v=mtnVU4BU39E,,3.1M views,"Travel,Comedy,Blog"
ueTa3dytTuY,Abroad in Japan,2.55M subscribers,Visiting Japan: 5 Reasons Why It'll Be Awesome,1,https://www.youtube.com/watch?v=ueTa3dytTuY,7 years ago,3.1M views,"Travel,Comedy,Blog"
u240yK8_fVM,Abroad in Japan,2.55M subscribers,Staying at a Traditional Japanese Inn & Hot Spring | Ryokan,1,https://www.youtube.com/watch?v=u240yK8_fVM,5 years ago,2.8M views,"Travel,Comedy,Blog"
tORfGTrr1ww,Abroad in Japan,2.55M subscribers,"What a $20,000/Month Japanese Apartment is Like | Tokyo Home Tour",0,https://www.youtube.com/watch?v=tORfGTrr1ww,,2.7M views,"Travel,Comedy,Blog"
tLExSqNNMPc,Abroad in Japan,2.55M subscribers,What NO-ONE Tells You About Japan,1,https://www.youtube.com/watch?v=tLExSqNNMPc,,2.7M views,"Travel,Comedy,Blog"
l3ifRE7BQiM,Abroad in Japan,2.55M subscribers,Japanese Nightlife Etiquette | Beginner's Travel Guide,1,https://www.youtube.com/watch?v=l3ifRE7BQiM,4 years ago,2.6M views,"Travel,Comedy,Blog"
TwPHIABVdg8,Abroad in Japan,2.55M subscribers,Is this Japan's Most Mouthwatering Ramen?,1,https://www.youtube.com/watch?v=TwPHIABVdg8,3 years ago,2.5M views,"Travel,Comedy,Blog"
yWwfNmIIc_Q,Abroad in Japan,2.55M subscribers,Tokyo's Freshest Sushi | Tsukiji Fishmarket,1,https://www.youtube.com/watch?v=yWwfNmIIc_Q,5 years ago,2.5M views,"Travel,Comedy,Blog"
AHuj4DCueO4,Abroad in Japan,2.55M subscribers,6 Must Try Japanese Dishes in Tokyo | Tsukiji Street Food,1,https://www.youtube.com/watch?v=AHuj4DCueO4,2 years ago,2.5M views,"Travel,Comedy,Blog"
RuAQo97K-zE,Abroad in Japan,2.55M subscribers,26 Traits Japanese Girls Want in a Guy,1,https://www.youtube.com/watch?v=RuAQo97K-zE,2 years ago,2.5M views,"Travel,Comedy,Blog"
M400lV0GNV4,Abroad in Japan,2.55M subscribers,I Tried EVERY Japanese Fried Chicken | Ft. @CDawgVA,0,https://www.youtube.com/watch?v=M400lV0GNV4,10 months ago,2.4M views,"Travel,Comedy,Blog"
j5gy6QLq8wg,Abroad in Japan,2.55M subscribers,6 Must Try Japanese Foods | Iwate,1,https://www.youtube.com/watch?v=j5gy6QLq8wg,5 years ago,2.4M views,"Travel,Comedy,Blog"
giNAjqgCAaA,CDawgVA,2.6M subscribers,I Paid Voice Actors To Dub JoJo Scene's With No Context,1,https://www.youtube.com/watch?v=giNAjqgCAaA,2 years ago,5.5M views,"Travel,Comedy,Blog"
iEjvVcdCDB4,CDawgVA,2.6M subscribers,I Rented A Japanese Boyfriend For A Day,1,https://www.youtube.com/watch?v=iEjvVcdCDB4,7 months ago,3.9M views,"Travel,Comedy,Blog"
wRccvEsIybA,CDawgVA,2.6M subscribers,I Went To Japan's Yαoi Cafe...,0,https://www.youtube.com/watch?v=wRccvEsIybA,2 years ago,3.8M views,"Travel,Comedy,Blog"
Gj5lJWy0TYk,CDawgVA,2.6M subscribers,Guess That Meme (Ft. @Emirichu & @Daidus ),0,https://www.youtube.com/watch?v=Gj5lJWy0TYk,,3.7M views,"Travel,Comedy,Blog"
C2EfChhlEYo,CDawgVA,2.6M subscribers,We Voice Our Drawings! (Ft. @Emirichu & @Daidus),0,https://www.youtube.com/watch?v=C2EfChhlEYo,,3.4M views,"Travel,Comedy,Blog"
XpMhtAqOPKA,CDawgVA,2.6M subscribers,I Found The Worst Knock-Off Anime Merch,0,https://www.youtube.com/watch?v=XpMhtAqOPKA,,3.1M views,"Travel,Comedy,Blog"
Baa_Db8RfxM,CDawgVA,2.6M subscribers,I Went To Japan's Ear Cleaning Salon,0,https://www.youtube.com/watch?v=Baa_Db8RfxM,,3.1M views,"Travel,Comedy,Blog"
MCMY2kMVPa4,CDawgVA,2.6M subscribers,Guess The Video Game Character (Ft. @Emirichu &@Daidus ),0,https://www.youtube.com/watch?v=MCMY2kMVPa4,8 months ago,3.1M views,"Travel,Comedy,Blog"
pPyfwf-Vw0A,CDawgVA,2.6M subscribers,We Voice Our WORST Drawings (Ft. @Emirichu & @Daidus ),0,https://www.youtube.com/watch?v=pPyfwf-Vw0A,,2.8M views,"Travel,Comedy,Blog"
KSiZrKvHlVQ,CDawgVA,2.6M subscribers,I Spent $2000 On Making A Yαoi,0,https://www.youtube.com/watch?v=KSiZrKvHlVQ,,2.7M views,"Travel,Comedy,Blog"
